age,duration,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,purchased,id,job,marital,education,default,housing,loan,contact,month,day_of_week,poutcome
34,38,1,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,1931,9,2,6,0,2,2,0,1,2,1
27,215,3,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,3747,6,1,6,0,0,0,1,3,4,1
39,344,2,999,0,1.1,93.994,-36.4,4.86,5191.0,0,1708,0,2,3,1,0,0,1,6,2,1
59,141,4,999,0,1.4,94.465,-41.8,4.959,5228.1,0,1531,5,0,2,1,2,0,1,4,0,1
35,204,2,999,0,1.4,93.444,-36.1,4.966,5228.1,0,3769,9,1,6,0,0,2,0,1,3,1
55,230,4,999,0,1.1,93.994,-36.4,4.855,5191.0,0,2022,0,0,6,0,2,0,1,6,2,1
30,212,4,999,0,-1.7,94.055,-39.8,0.72,4991.6,1,1805,6,1,6,0,0,0,0,4,1,1
35,789,1,999,0,-2.9,92.20100000000001,-31.4,0.883,5076.2,0,2612,0,2,6,0,2,0,0,1,2,1
57,26,5,12,1,-1.8,92.89299999999999,-46.2,1.244,5099.1,0,904,0,2,3,0,2,0,1,6,1,2
32,16,11,999,0,1.1,93.994,-36.4,4.857,5191.0,0,448,0,2,5,0,2,0,1,6,1,1
36,151,1,999,0,1.4,94.465,-41.8,4.961,5228.1,0,3522,9,1,5,0,0,0,1,4,1,1
54,26,3,999,0,1.4,94.465,-41.8,4.961,5228.1,0,4053,5,1,6,1,0,0,1,4,1,1
31,152,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,157,1,1,2,0,0,0,0,3,4,1
43,81,1,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,574,7,1,3,0,0,0,0,7,2,1
31,237,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,593,0,2,6,0,0,0,1,6,1,1
43,70,3,999,0,-0.1,93.2,-42.0,4.191,5195.8,0,2044,4,1,3,0,2,2,0,7,1,1
38,239,1,999,0,-1.8,93.075,-47.1,1.453,5099.1,0,1406,1,1,0,0,0,0,0,0,3,1
35,87,1,999,0,1.4,93.444,-36.1,4.965,5228.1,0,3743,3,1,0,0,2,0,0,1,1,1
34,157,5,999,0,-1.1,94.199,-37.5,0.879,4963.6,0,3773,9,1,5,0,2,0,1,9,1,1
33,92,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,2351,6,2,6,0,0,0,1,6,0,1
44,775,5,999,1,-1.8,92.89299999999999,-46.2,1.354,5099.1,1,470,6,2,5,0,2,0,0,6,1,0
42,163,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,1439,0,2,3,0,0,0,0,3,0,1
60,112,1,999,0,1.1,93.994,-36.4,4.86,5191.0,0,468,11,1,6,0,0,2,1,6,2,1
52,809,1,999,0,1.4,93.444,-36.1,4.966,5228.1,1,180,1,1,2,0,0,0,0,1,0,1
55,94,1,999,0,1.1,93.994,-36.4,4.855,5191.0,0,2090,0,1,3,0,0,0,1,6,2,1
49,139,2,999,0,1.4,93.444,-36.1,4.963,5228.1,0,511,1,1,1,0,0,0,0,1,2,1
40,163,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,1565,0,1,6,1,2,0,1,6,1,1
34,1185,3,999,0,1.1,93.994,-36.4,4.86,5191.0,0,1066,8,2,0,1,2,0,1,6,2,1
36,259,1,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,1213,0,2,3,0,0,0,0,3,3,1
58,344,2,999,0,-1.1,94.76700000000001,-50.8,1.041,4963.6,1,675,10,1,6,0,2,0,0,7,2,1
56,139,2,999,0,1.4,93.444,-36.1,4.965,5228.1,0,2422,5,1,5,0,0,0,0,1,3,1
40,951,2,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,177,1,1,2,0,2,2,1,6,4,1
48,106,2,999,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,0,364,7,2,0,1,2,2,0,6,2,1
46,358,1,999,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,4075,0,1,6,0,0,0,0,7,2,0
43,262,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,2561,7,1,3,0,0,2,1,6,3,1
19,338,4,999,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,0,1888,8,2,3,1,2,0,0,6,3,1
40,815,1,999,0,-1.8,93.075,-47.1,1.365,5099.1,1,3797,0,1,6,0,0,0,0,0,2,1
33,272,2,999,0,-1.1,94.199,-37.5,0.878,4963.6,1,1075,0,1,6,0,2,0,0,9,2,1
55,278,1,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0,1995,1,0,0,0,0,0,0,6,0,1
27,401,1,999,1,-1.8,93.075,-47.1,1.405,5099.1,0,2131,0,2,6,0,2,0,0,0,0,0
55,217,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0,768,5,0,5,0,0,2,1,6,4,1
37,291,1,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,3504,0,2,3,0,2,0,0,3,1,1
37,56,4,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,1877,3,1,0,0,0,0,0,3,3,1
29,332,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,1697,9,1,5,0,2,0,0,3,4,1
52,139,1,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,3339,6,2,5,0,0,2,0,7,2,1
41,175,2,999,1,-1.8,92.89299999999999,-46.2,1.291,5099.1,0,2476,9,2,5,0,2,0,0,6,3,0
47,282,1,999,0,-1.8,92.89299999999999,-46.2,1.27,5099.1,0,2762,4,1,3,0,0,0,0,6,4,1
45,315,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,1643,11,1,7,1,0,0,1,6,3,1
33,106,2,999,0,-1.8,93.075,-47.1,1.435,5099.1,0,3010,9,2,6,0,2,0,0,0,2,1
56,135,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,1776,5,1,5,0,0,0,0,3,4,1
35,252,5,999,0,1.4,93.444,-36.1,4.967,5228.1,0,1781,0,1,6,0,2,0,0,1,4,1
45,185,1,999,0,1.4,94.465,-41.8,4.865,5228.1,0,483,1,2,2,0,0,0,1,4,1,1
44,97,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,3384,0,1,3,0,2,0,0,3,4,1
42,1013,3,999,0,-1.7,94.027,-38.3,0.898,4991.6,0,577,0,2,6,0,0,0,0,1,1,1
38,152,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,2641,9,2,3,0,0,0,1,6,4,1
43,431,2,999,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,2346,0,1,3,1,0,0,0,6,4,1
25,304,2,999,0,1.1,93.994,-36.4,4.859,5191.0,0,1710,1,2,0,0,2,0,1,6,0,1
34,381,3,999,0,1.4,94.465,-41.8,4.947,5228.1,0,732,1,1,1,0,0,0,1,4,0,1
41,491,1,999,2,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0,3511,1,1,2,0,0,0,0,6,0,0
59,146,1,999,0,1.1,93.994,-36.4,4.86,5191.0,0,1813,2,1,6,1,0,0,1,6,2,1
32,187,1,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,1570,0,1,3,0,0,0,0,6,2,1
46,329,2,9,4,-1.7,94.027,-38.3,0.904,4991.6,0,3663,0,2,3,0,0,0,0,1,2,0
29,54,1,6,1,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,3341,1,1,2,0,0,0,0,6,4,2
28,202,1,999,0,-2.9,92.20100000000001,-31.4,0.879,5076.2,0,1485,0,2,6,0,0,0,0,1,4,1
57,313,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,3102,6,1,6,0,0,0,0,3,2,1
26,181,2,999,0,-2.9,92.963,-40.8,1.244,5076.2,0,1048,6,2,6,0,2,0,0,4,4,1
32,240,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,3012,1,1,2,1,0,0,0,3,2,1
41,213,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0,2341,4,1,6,1,0,0,1,6,1,1
49,181,4,999,1,-1.8,92.89299999999999,-46.2,1.291,5099.1,0,1845,0,0,3,0,2,0,0,6,3,0
49,43,3,999,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,2659,0,1,0,0,2,0,0,6,4,1
49,58,10,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,402,6,2,2,0,0,0,1,6,1,1
29,96,3,999,0,-0.1,93.2,-42.0,4.12,5195.8,0,2063,1,1,3,0,2,0,0,7,4,1
33,220,4,999,0,1.4,94.465,-41.8,4.961,5228.1,0,1692,9,1,5,0,0,0,1,4,1,1
55,244,2,6,3,-1.7,94.027,-38.3,0.904,4991.6,1,2188,0,0,3,0,2,0,0,1,3,2
58,129,2,999,0,1.4,93.444,-36.1,4.965,5228.1,0,3587,0,1,6,0,0,0,0,1,1,1
29,116,2,999,0,1.4,93.444,-36.1,4.966,5228.1,0,256,4,1,6,0,2,2,0,1,3,1
31,301,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,2029,1,1,2,0,0,0,1,6,3,1
49,88,6,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,4050,4,0,1,0,0,0,1,7,2,1
35,146,2,999,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,831,9,2,5,0,1,1,0,6,1,1
45,505,1,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,1,89,0,2,6,0,0,0,0,1,2,1
36,67,6,999,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0,2331,0,2,6,0,0,0,0,3,2,1
31,213,1,999,0,1.4,93.444,-36.1,4.966,5228.1,0,889,3,2,5,1,2,2,0,1,3,1
50,1365,2,999,1,-1.8,93.075,-47.1,1.41,5099.1,1,3263,1,1,2,0,2,0,0,0,2,0
40,300,5,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,91,10,2,3,0,2,0,0,3,1,1
31,146,2,12,3,-1.1,94.601,-49.5,0.982,4963.6,0,912,9,1,6,0,0,0,0,8,3,0
31,537,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,1,3763,7,1,2,0,2,0,0,3,4,1
53,1186,4,999,0,1.4,93.444,-36.1,4.968,5228.1,1,3150,1,1,0,1,2,0,1,1,3,1
44,135,3,999,0,1.4,93.444,-36.1,4.97,5228.1,0,3590,1,1,2,0,0,0,0,1,1,1
57,161,1,999,0,1.4,93.444,-36.1,4.966,5228.1,0,1016,0,1,6,1,2,0,0,1,0,1
26,342,5,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,2356,0,2,6,0,0,0,1,3,4,1
55,228,2,999,0,1.4,94.465,-41.8,4.865,5228.1,0,646,5,0,1,1,0,0,1,4,1,1
40,394,1,999,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,0,3137,9,1,3,0,2,0,0,6,3,1
38,67,2,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,2975,0,1,3,0,2,0,0,7,3,1
39,43,3,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,2646,7,2,6,1,2,0,0,7,2,1
52,10,3,999,0,1.4,94.465,-41.8,4.959,5228.1,0,3839,9,1,6,1,0,0,1,4,0,1
56,242,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0,3114,0,1,3,0,0,0,1,6,3,1
54,339,3,999,0,1.4,94.465,-41.8,4.958,5228.1,0,307,1,0,7,1,2,0,1,4,2,1
47,298,3,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,575,1,1,1,0,2,2,0,3,1,1
29,73,6,999,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,3912,0,2,6,0,2,0,1,3,4,1
25,155,1,999,0,1.1,93.994,-36.4,4.859,5191.0,0,885,1,2,2,0,2,0,1,6,4,1
38,195,2,999,0,-2.9,92.469,-33.6,0.914,5076.2,0,1566,0,2,6,0,2,0,1,3,1,1
41,1111,3,999,0,1.1,93.994,-36.4,4.857,5191.0,1,2336,0,2,7,0,2,2,1,6,1,1
35,634,2,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,534,1,1,5,0,2,2,1,6,4,1
37,274,1,999,0,-0.1,93.2,-42.0,4.12,5195.8,0,1518,0,1,6,0,0,0,1,7,4,1
27,352,1,999,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,0,857,1,2,2,0,2,0,0,6,3,1
28,273,5,999,0,1.4,94.465,-41.8,4.96,5228.1,0,3838,1,1,1,1,2,0,1,4,1,1
25,23,1,999,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,747,1,2,3,1,2,0,0,6,1,1
45,49,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,3740,0,1,5,0,0,0,0,3,0,1
41,160,6,999,0,1.1,93.994,-36.4,4.859,5191.0,0,3913,1,1,1,1,2,0,1,6,0,1
33,1019,11,999,0,1.4,93.91799999999999,-42.7,4.957,5228.1,1,1751,1,1,2,0,2,0,0,3,4,1
39,543,29,999,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0,3242,7,1,3,0,2,0,0,3,2,1
31,243,2,999,1,-1.8,93.876,-40.0,0.677,5008.7,1,1864,8,2,7,0,0,0,0,6,2,0
45,64,1,999,2,-3.4,92.37899999999999,-29.8,0.741,5017.5,0,2214,0,1,6,0,2,0,0,9,0,0
38,295,2,999,0,1.4,93.444,-36.1,4.968,5228.1,0,1718,3,1,6,0,2,0,0,1,3,1
30,231,1,999,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,2213,1,1,2,0,2,2,0,6,1,1
44,203,4,999,0,1.1,93.994,-36.4,4.855,5191.0,0,3756,9,1,5,1,0,2,1,6,0,1
29,94,2,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,808,9,1,6,0,2,2,0,1,4,1
48,284,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0,1762,1,1,2,0,0,0,1,6,3,1
36,248,1,999,0,-0.1,93.2,-42.0,4.021,5195.8,0,578,0,1,6,0,2,0,0,7,0,1
38,843,8,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,2352,6,2,7,0,0,0,0,3,3,1
44,533,1,999,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,1,1653,7,0,3,0,2,0,0,6,2,1
47,208,4,999,1,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,3774,1,1,1,1,2,0,0,6,1,0
32,173,3,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,517,0,1,5,0,2,0,0,3,4,1
56,77,5,999,0,1.4,94.465,-41.8,4.961,5228.1,0,1224,3,0,0,1,2,0,1,4,3,1
32,67,4,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,3020,9,1,5,0,0,0,0,1,4,1
30,129,3,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,2545,9,2,5,0,2,0,0,1,4,1
41,263,1,999,0,-1.8,93.075,-47.1,1.466,5099.1,0,1247,10,1,2,0,2,0,0,0,1,1
24,115,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,3379,1,2,1,0,0,0,1,3,4,1
53,178,2,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,1563,9,1,5,0,2,0,0,1,2,1
51,151,2,999,0,-2.9,92.963,-40.8,1.268,5076.2,0,33,9,2,6,0,0,0,0,4,0,1
41,464,2,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,1159,0,2,7,1,2,0,0,0,0,1
54,461,3,999,0,1.1,93.994,-36.4,4.855,5191.0,0,319,0,1,6,0,2,0,1,6,2,1
36,263,1,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,3828,0,0,3,0,0,2,0,1,0,1
37,212,7,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,3639,0,2,6,0,2,0,0,1,0,1
32,1046,1,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,1,2965,0,2,5,0,2,2,0,6,2,1
39,352,1,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,3268,4,1,7,0,0,0,0,7,2,1
25,394,2,999,0,1.4,94.465,-41.8,4.959,5228.1,0,121,6,1,5,0,2,0,1,4,4,1
57,187,1,999,0,1.4,94.465,-41.8,4.961,5228.1,0,2520,9,0,6,0,0,2,1,4,3,1
55,525,2,999,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,1635,1,1,0,0,0,0,0,3,4,1
28,77,1,999,1,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,1363,9,2,5,0,2,0,0,6,1,0
49,667,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0,984,1,1,2,1,0,2,1,6,4,1
43,456,1,999,0,1.1,93.994,-36.4,4.86,5191.0,0,3994,10,1,6,1,0,0,1,6,2,1
29,87,2,999,1,-3.4,92.431,-26.9,0.731,5017.5,0,3377,0,2,6,0,0,0,0,8,1,0
34,144,5,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,532,9,1,5,0,2,0,0,3,4,1
29,73,1,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,2834,4,2,6,0,0,2,0,7,3,1
45,449,2,5,3,-1.1,94.76700000000001,-50.8,1.05,4963.6,1,421,1,1,3,0,2,2,0,7,1,2
32,689,1,999,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,1,1967,0,1,3,0,2,0,0,6,1,1
49,344,2,999,0,1.1,93.994,-36.4,4.855,5191.0,0,169,7,1,3,0,2,0,1,6,0,1
49,282,1,999,0,1.1,93.994,-36.4,4.86,5191.0,0,407,1,1,0,1,2,0,1,6,2,1
33,74,1,999,1,-1.8,92.89299999999999,-46.2,1.264,5099.1,0,3258,10,1,3,0,2,0,0,6,1,0
37,81,2,999,1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0,2742,7,1,3,0,2,0,0,6,0,0
31,73,1,999,0,1.4,93.444,-36.1,4.963,5228.1,0,519,6,1,6,0,2,0,0,1,0,1
42,1002,5,999,0,1.1,93.994,-36.4,4.857,5191.0,0,2633,6,1,6,0,2,0,1,6,1,1
35,167,2,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,1354,0,2,6,0,2,0,0,3,1,1
29,139,2,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,2402,0,2,3,1,2,0,0,3,0,1
32,151,5,999,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,0,4109,0,1,6,0,2,0,1,6,2,1
32,6,4,999,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0,2674,0,2,5,0,0,2,0,6,0,1
43,107,2,999,0,-0.1,93.2,-42.0,4.191,5195.8,0,3176,1,1,3,0,2,0,0,7,1,1
32,76,17,999,0,1.1,93.994,-36.4,4.859,5191.0,0,1489,9,0,5,0,2,0,1,6,0,1
76,352,1,3,1,-1.7,94.055,-39.8,0.7609999999999999,4991.6,1,1851,5,1,5,1,2,0,0,4,3,2
42,111,3,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,1379,1,0,2,0,0,0,0,3,1,1
39,82,5,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,2937,1,1,7,0,2,0,0,3,3,1
30,111,2,999,0,-1.8,92.89299999999999,-46.2,1.244,5099.1,0,2470,7,2,3,0,0,0,0,6,1,1
45,114,2,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,3025,0,1,6,0,0,0,0,3,3,1
39,193,2,999,0,1.1,93.994,-36.4,4.855,5191.0,0,2936,1,1,2,1,0,0,1,6,2,1
31,239,2,999,0,1.1,93.994,-36.4,4.859,5191.0,0,3134,0,2,6,0,0,0,1,6,0,1
40,130,1,7,2,-3.4,92.649,-30.1,0.7140000000000001,5017.5,1,610,9,2,6,0,0,0,0,7,1,0
39,135,2,999,0,1.4,94.465,-41.8,4.961,5228.1,0,115,0,1,6,0,0,0,1,4,1,1
43,488,2,999,0,-0.1,93.2,-42.0,4.191,5195.8,0,1344,4,0,3,0,2,0,0,7,1,1
35,35,1,999,0,1.1,93.994,-36.4,4.859,5191.0,0,1209,0,1,3,1,1,1,1,6,4,1
18,297,1,999,0,-1.7,94.027,-38.3,0.9,4991.6,0,900,8,2,7,0,2,2,1,1,4,1
47,245,1,999,1,-1.8,93.075,-47.1,1.405,5099.1,0,1460,4,1,3,0,0,2,0,0,0,0
34,686,1,999,0,-0.1,93.2,-42.0,4.12,5195.8,1,662,9,1,6,0,2,0,0,7,4,1
52,112,1,999,0,1.4,93.444,-36.1,4.963,5228.1,0,3317,1,1,2,0,0,2,0,1,0,1
32,157,3,999,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,50,7,1,3,0,0,2,0,3,0,1
67,68,4,999,1,-3.4,92.649,-30.1,0.72,5017.5,0,3273,6,1,6,0,2,0,0,7,3,0
33,82,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,320,2,1,2,1,0,0,1,6,3,1
34,289,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,2721,1,2,2,1,0,0,1,6,1,1
34,420,6,999,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0,3834,9,0,7,0,2,0,0,3,2,1
31,258,2,999,0,1.1,93.994,-36.4,4.855,5191.0,0,2477,9,1,5,0,0,0,1,6,0,1
30,149,1,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,1215,2,0,1,0,0,2,0,6,2,0
26,1447,2,999,0,-1.8,92.84299999999999,-50.0,1.811,5099.1,1,978,8,2,2,0,2,0,0,5,1,1
45,165,1,999,3,-1.8,93.876,-40.0,0.6920000000000001,5008.7,0,1753,4,1,2,0,2,0,0,6,2,0
41,341,2,999,0,1.1,93.994,-36.4,4.855,5191.0,0,1757,4,0,6,1,2,2,1,6,2,1
44,33,4,999,0,1.1,93.994,-36.4,4.857,5191.0,0,2343,1,1,2,1,2,0,1,6,1,1
28,261,3,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,3972,9,1,5,0,0,0,0,3,3,1
38,68,2,999,0,1.4,93.91799999999999,-42.7,4.958,5228.1,0,3249,4,1,6,0,2,2,0,3,2,1
30,176,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,3372,8,2,7,0,2,0,0,0,4,1
34,487,5,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,902,1,1,2,0,2,0,0,3,4,1
33,595,2,999,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,1279,0,1,3,0,0,0,0,3,0,1
35,523,1,999,1,-1.8,92.89299999999999,-46.2,1.344,5099.1,0,122,1,0,2,0,2,0,0,6,3,0
44,73,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0,2590,1,1,3,1,2,0,1,6,1,1
37,262,2,999,0,1.4,94.465,-41.8,4.967,5228.1,0,2116,3,1,6,0,2,0,1,4,0,1
54,58,3,999,2,-1.8,93.075,-47.1,1.405,5099.1,0,1291,9,1,3,0,0,0,0,0,1,0
58,289,1,3,4,-1.8,93.876,-40.0,0.6829999999999999,5008.7,1,2863,4,1,6,0,0,0,0,6,2,2
54,149,2,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,2395,9,1,5,0,2,0,0,7,3,1
36,142,1,999,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,3057,0,1,3,0,2,2,0,6,1,1
32,200,1,999,0,1.4,93.444,-36.1,4.97,5228.1,0,1408,0,2,6,0,0,0,0,1,1,1
40,85,1,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,1328,9,2,3,0,0,0,0,1,0,1
34,455,3,999,0,1.4,93.444,-36.1,4.967,5228.1,1,665,9,2,6,0,2,2,0,1,4,1
30,739,2,999,0,-1.8,93.075,-47.1,1.483,5099.1,1,2870,0,1,6,0,2,2,0,0,2,1
54,100,17,999,0,1.4,94.465,-41.8,4.96,5228.1,0,3878,2,1,6,1,0,0,1,4,1,1
36,770,7,999,0,1.4,93.444,-36.1,4.965,5228.1,0,3420,0,2,6,0,2,0,0,1,1,1
35,171,1,999,0,1.4,93.444,-36.1,4.963,5228.1,0,2746,9,1,3,0,1,1,0,1,0,1
34,208,4,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0,2737,1,1,6,0,0,2,0,6,0,1
39,225,2,999,0,1.4,93.444,-36.1,4.965,5228.1,0,2438,9,1,3,0,0,0,0,1,1,1
54,698,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,81,9,1,5,1,2,0,0,0,1,1
52,80,3,999,0,1.1,93.994,-36.4,4.86,5191.0,0,3965,7,1,2,1,0,0,1,6,2,1
36,84,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0,2929,0,0,3,0,2,0,1,6,1,1
55,182,1,999,1,-0.1,93.2,-42.0,4.021,5195.8,0,1970,9,1,5,0,0,0,0,7,0,0
28,68,2,999,1,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,28,1,1,1,1,0,0,0,6,1,0
46,128,1,999,0,1.4,93.444,-36.1,4.968,5228.1,0,3374,9,2,5,0,0,0,0,1,2,1
55,220,7,999,0,-1.8,93.369,-34.8,0.654,5008.7,0,3159,0,1,6,0,2,0,1,5,2,1
35,131,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0,843,1,0,2,0,0,2,1,6,3,1
42,92,5,999,0,1.1,93.994,-36.4,4.857,5191.0,0,1194,1,1,2,0,0,0,1,6,4,1
48,298,2,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,2629,0,1,6,0,0,0,0,7,2,1
46,440,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,272,1,1,1,1,2,2,1,6,1,1
51,50,3,999,0,1.4,93.444,-36.1,4.966,5228.1,0,3761,9,0,5,0,0,2,0,1,0,1
53,140,2,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,3506,0,1,5,0,2,2,0,7,3,1
58,533,1,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,1842,3,1,0,1,0,0,0,3,3,1
56,88,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0,2357,5,1,0,0,0,0,1,6,4,1
34,320,1,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,1703,1,1,1,0,2,0,0,3,1,1
43,114,1,999,1,-1.8,92.89299999999999,-46.2,1.2590000000000001,5099.1,0,1414,2,1,5,0,2,2,0,6,0,0
30,207,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,1211,1,2,2,0,0,0,1,6,4,1
43,180,5,999,0,1.1,93.994,-36.4,4.856,5191.0,0,1772,1,1,0,1,2,0,1,6,4,1
41,389,2,999,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,739,1,1,0,0,2,2,0,6,4,1
35,108,4,999,0,1.4,93.444,-36.1,4.962,5228.1,0,2414,4,1,6,0,2,0,0,1,2,1
51,89,2,999,0,-1.8,93.075,-47.1,1.3719999999999999,5099.1,0,1263,1,1,1,0,2,0,0,0,4,1
58,1234,3,999,0,1.1,93.994,-36.4,4.857,5191.0,1,1321,0,2,6,0,0,0,1,6,1,1
40,133,2,999,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0,2532,9,1,6,0,2,2,0,6,0,1
36,137,2,999,0,-1.8,92.89299999999999,-46.2,1.291,5099.1,0,2968,0,1,3,0,2,0,0,6,3,1
52,91,1,999,0,1.4,93.444,-36.1,4.968,5228.1,0,100,0,1,7,0,0,0,0,1,3,1
57,76,5,999,0,1.1,93.994,-36.4,4.857,5191.0,0,1672,9,1,6,1,0,2,1,6,1,1
41,72,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0,2177,0,0,3,0,0,0,1,6,3,1
